NR	SENDER	ADDRESSEE	SENDER-ADDRESSEE_PAIRS	DATE	YEAR	LANGUAGE	GENDER_SENDER	GENDER_ADDRESSEE	GENDER_PAIR	CONNECTION_TYPE	GENERATION_SENDER	GENERATION_ADDRESSEE	SENDER_IS_OLDER	SENDER_OVER_40	ADDRESSEE_OVER_40	AGE_GAP_OVER_20	AGE_GAP	PAGE	LENGTH	TOKEN_ID	REL_TOKEN_POS	QUERY	LEFT	HIT	RIGHT
j_19	CHRISTOPHER BLACKWOOD	FRANCES JEAKE-HARTRIDGE	"CHRISTOPHER BLACKWOOD", "FRANCES JEAKE-HARTRIDGE"	August 9 1652	1652	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	23	47	444	j_19.113_113	25.45	god	world. Let it be your wisedom to profit by the lords hand on you who delivered you from a double danger that you may hearby double your prayses to our	god,	in your prayses remember that god had respect to your strength, and that he was your present refuge in your trouble. Let the use of this triall bee to make
j_19	CHRISTOPHER BLACKWOOD	FRANCES JEAKE-HARTRIDGE	"CHRISTOPHER BLACKWOOD", "FRANCES JEAKE-HARTRIDGE"	August 9 1652	1652	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	23	47	444	j_19.119_119	26.8	god	to profit by the lords hand on you who delivered you from a double danger that you may hearby double your prayses to our god, in your prayses remember that	god	had respect to your strength, and that he was your present refuge in your trouble. Let the use of this triall bee to make you humble before the lord &
j_19	CHRISTOPHER BLACKWOOD	FRANCES JEAKE-HARTRIDGE	"CHRISTOPHER BLACKWOOD", "FRANCES JEAKE-HARTRIDGE"	August 9 1652	1652	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	23	47	444	j_19.185_185	41.67	god	out] with whom you doe converse & to search for the sin which hath caused the lord to break in upon you. Remember to pay the resolutions you made to	god	in the time of your trouble. Strive to be cheerfull the righteous are oft called to rejoyce in god as well as tomorrow for corruption; too much melancholye doth not
j_19	CHRISTOPHER BLACKWOOD	FRANCES JEAKE-HARTRIDGE	"CHRISTOPHER BLACKWOOD", "FRANCES JEAKE-HARTRIDGE"	August 9 1652	1652	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	23	47	444	j_19.204_204	45.95	god	in upon you. Remember to pay the resolutions you made to god in the time of your trouble. Strive to be cheerfull the righteous are oft called to rejoyce in	god	as well as tomorrow for corruption; too much melancholye doth not credit our profession we are called to serve the lord with gladness. Strive for contentedness of spirit. It will
j_19	CHRISTOPHER BLACKWOOD	FRANCES JEAKE-HARTRIDGE	"CHRISTOPHER BLACKWOOD", "FRANCES JEAKE-HARTRIDGE"	August 9 1652	1652	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	23	47	444	j_19.293_293	65.99	god	holy life, least it [be] said what doe you more than others. Regard not any ornament so much as that of a meek spirit which beautifyes in the sight of	god.	Let your heart breath after ordinances in the want of them. ftes We desire to see you and my brother as soone as god shall make you fit for travell.
j_19	CHRISTOPHER BLACKWOOD	FRANCES JEAKE-HARTRIDGE	"CHRISTOPHER BLACKWOOD", "FRANCES JEAKE-HARTRIDGE"	August 9 1652	1652	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	23	47	444	j_19.317_317	71.4	god	which beautifyes in the sight of god. Let your heart breath after ordinances in the want of them. ftes We desire to see you and my brother as soone as	god	shall make you fit for travell. All our family are through mercy in health but many about us verye sicke. I desire you to excuse my suddaine departure when I
j_19	CHRISTOPHER BLACKWOOD	FRANCES JEAKE-HARTRIDGE	"CHRISTOPHER BLACKWOOD", "FRANCES JEAKE-HARTRIDGE"	August 9 1652	1652	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	23	47	444	j_19.361_361	81.31	god	health but many about us verye sicke. I desire you to excuse my suddaine departure when I was last at Rye which was for diverse causes necessitated, but future opportunity	god	willing may oceation a longer tariance. My wife received her things by Rich. Johnson remember my kind love to Goody Shoesmith & the rest of my friends also my wives
j_19	CHRISTOPHER BLACKWOOD	FRANCES JEAKE-HARTRIDGE	"CHRISTOPHER BLACKWOOD", "FRANCES JEAKE-HARTRIDGE"	August 9 1652	1652	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	23	47	444	j_19.49_49	11.04	lord	somthing recovered from your sickness, I desire to blesse god for his goodness to you & desire that you may make a sanctified use of hts the chastisement of the	lord	learne to see that those visitations to the elect are as cups out of the hand of a father who are chastened of the lord that you may not be
j_19	CHRISTOPHER BLACKWOOD	FRANCES JEAKE-HARTRIDGE	"CHRISTOPHER BLACKWOOD", "FRANCES JEAKE-HARTRIDGE"	August 9 1652	1652	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	23	47	444	j_19.74_74	16.67	lord	hts the chastisement of the lord learne to see that those visitations to the elect are as cups out of the hand of a father who are chastened of the	lord	that you may not be condemned with the world. Let it be your wisedom to profit by the lords hand on you who delivered you from a double danger that
j_19	CHRISTOPHER BLACKWOOD	FRANCES JEAKE-HARTRIDGE	"CHRISTOPHER BLACKWOOD", "FRANCES JEAKE-HARTRIDGE"	August 9 1652	1652	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	23	47	444	j_19.93_93	20.95	lord	of the hand of a father who are chastened of the lord that you may not be condemned with the world. Let it be your wisedom to profit by the	lords	hand on you who delivered you from a double danger that you may hearby double your prayses to our god, in your prayses remember that god had respect to your
j_19	CHRISTOPHER BLACKWOOD	FRANCES JEAKE-HARTRIDGE	"CHRISTOPHER BLACKWOOD", "FRANCES JEAKE-HARTRIDGE"	August 9 1652	1652	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	23	47	444	j_19.148_148	33.33	lord	that god had respect to your strength, and that he was your present refuge in your trouble. Let the use of this triall bee to make you humble before the	lord	& meeke towards them [words struck out] with whom you doe converse & to search for the sin which hath caused the lord to break in upon you. Remember to
j_19	CHRISTOPHER BLACKWOOD	FRANCES JEAKE-HARTRIDGE	"CHRISTOPHER BLACKWOOD", "FRANCES JEAKE-HARTRIDGE"	August 9 1652	1652	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	23	47	444	j_19.171_171	38.51	lord	bee to make you humble before the lord & meeke towards them [words struck out] with whom you doe converse & to search for the sin which hath caused the	lord	to break in upon you. Remember to pay the resolutions you made to god in the time of your trouble. Strive to be cheerfull the righteous are oft called to
j_19	CHRISTOPHER BLACKWOOD	FRANCES JEAKE-HARTRIDGE	"CHRISTOPHER BLACKWOOD", "FRANCES JEAKE-HARTRIDGE"	August 9 1652	1652	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	23	47	444	j_19.225_225	50.68	lord	cheerfull the righteous are oft called to rejoyce in god as well as tomorrow for corruption; too much melancholye doth not credit our profession we are called to serve the	lord	with gladness. Strive for contentedness of spirit. It will not onely make your condition easie but the condition of others in your familye you are as a citye set on
j_20	FRANCES JEAKE-HARTRIDGE	CHRISTOPHER AND MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "CHRISTOPHER AND MARY HARTRIDGE"			ENGLISH	FEMALE	MULT	"FEMALE", "MULT"	FAMILY	1600-1640	1600-1640	MULT			UNK		48	438	j_20.24_24	5.48	lord	deare and well beloved brother and sister after my deare love to you both and my littell cousins remembered I greete you in the	lord	Jesus the captaine of our salvation who throu [word struck out] the bloud of the everlasting covenant hath made and us perfect and compleat in himselfe to his [word struck
j_20	FRANCES JEAKE-HARTRIDGE	CHRISTOPHER AND MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "CHRISTOPHER AND MARY HARTRIDGE"			ENGLISH	FEMALE	MULT	"FEMALE", "MULT"	FAMILY	1600-1640	1600-1640	MULT			UNK		48	438	j_20.115_115	26.26	lord	yours the last I wrot to you was about the later end of June which was scent by brother Covenye I suppose you have receved it. It hath pleased the	lord	since your departure to give me a safe deliverance of another son which my husband acquainted you of in his last letter they are both very thriving childrin throwgh gods
j_20	FRANCES JEAKE-HARTRIDGE	CHRISTOPHER AND MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "CHRISTOPHER AND MARY HARTRIDGE"			ENGLISH	FEMALE	MULT	"FEMALE", "MULT"	FAMILY	1600-1640	1600-1640	MULT			UNK		48	438	j_20.184_184	42.01	lord	have littell good news to acquaint you with. We looke for peace and behold truble, for righteousness and behold opression, our eyes evne faile with looking but I trust the	lord	will support his people in times of truble: your frinds her are for the most part in health [words struck out] but it hath pleased god to release out of
j_20	FRANCES JEAKE-HARTRIDGE	CHRISTOPHER AND MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "CHRISTOPHER AND MARY HARTRIDGE"			ENGLISH	FEMALE	MULT	"FEMALE", "MULT"	FAMILY	1600-1640	1600-1640	MULT			UNK		48	438	j_20.25_25	5.71	jesus	deare and well beloved brother and sister after my deare love to you both and my littell cousins remembered I greete you in the lord	Jesus	the captaine of our salvation who throu [word struck out] the bloud of the everlasting covenant hath made and us perfect and compleat in himselfe to his [word struck out]
j_20	FRANCES JEAKE-HARTRIDGE	CHRISTOPHER AND MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "CHRISTOPHER AND MARY HARTRIDGE"			ENGLISH	FEMALE	MULT	"FEMALE", "MULT"	FAMILY	1600-1640	1600-1640	MULT			UNK		48	438	j_20.78_78	17.81	god	compleat in himselfe to his [word struck out] apearing. I having an oppertunitie cannot but let you heare that we are all in health throwh the mercy of our good	god	hoping the same of you and yours the last I wrot to you was about the later end of June which was scent by brother Covenye I suppose you have
j_20	FRANCES JEAKE-HARTRIDGE	CHRISTOPHER AND MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "CHRISTOPHER AND MARY HARTRIDGE"			ENGLISH	FEMALE	MULT	"FEMALE", "MULT"	FAMILY	1600-1640	1600-1640	MULT			UNK		48	438	j_20.145_145	33.11	god	lord since your departure to give me a safe deliverance of another son which my husband acquainted you of in his last letter they are both very thriving childrin throwgh	gods	mercy I desire we may be thankful I have littell good news to acquaint you with. We looke for peace and behold truble, for righteousness and behold opression, our eyes
j_20	FRANCES JEAKE-HARTRIDGE	CHRISTOPHER AND MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "CHRISTOPHER AND MARY HARTRIDGE"			ENGLISH	FEMALE	MULT	"FEMALE", "MULT"	FAMILY	1600-1640	1600-1640	MULT			UNK		48	438	j_20.210_210	47.95	god	but I trust the lord will support his people in times of truble: your frinds her are for the most part in health [words struck out] but it hath pleased	god	to release out of this life our Brother Jacson which is a greate lost to the saints I was at his funerall and went from thence to Marden he died
j_20	FRANCES JEAKE-HARTRIDGE	CHRISTOPHER AND MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "CHRISTOPHER AND MARY HARTRIDGE"			ENGLISH	FEMALE	MULT	"FEMALE", "MULT"	FAMILY	1600-1640	1600-1640	MULT			UNK		48	438	j_20.326_326	74.43	god	I cannot behold you [words struck out] in this world I shall behold you at the right hand of the judge in refernce wherto let us goe onto folow our	god	who will never faile us in a time of neede. O let us labor to have our harts low in time of prosperitic and to live on god in time
j_20	FRANCES JEAKE-HARTRIDGE	CHRISTOPHER AND MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "CHRISTOPHER AND MARY HARTRIDGE"			ENGLISH	FEMALE	MULT	"FEMALE", "MULT"	FAMILY	1600-1640	1600-1640	MULT			UNK		48	438	j_20.354_354	80.82	god	folow our god who will never faile us in a time of neede. O let us labor to have our harts low in time of prosperitic and to live on	god	in time of adversitie for it is but a litell while and he that shall come will come and not tary and then what will these things profit I beseech
j_20	FRANCES JEAKE-HARTRIDGE	CHRISTOPHER AND MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "CHRISTOPHER AND MARY HARTRIDGE"			ENGLISH	FEMALE	MULT	"FEMALE", "MULT"	FAMILY	1600-1640	1600-1640	MULT			UNK		48	438	j_20.399_399	91.1	god	shall come will come and not tary and then what will these things profit I beseech you remember me at the throne of grace that I may walke close with	god	in this crooked and perverse generation among whome I live. My dearest Br and sister farewell my good god keepe you all in whose eternall armes I leave you and
j_20	FRANCES JEAKE-HARTRIDGE	CHRISTOPHER AND MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "CHRISTOPHER AND MARY HARTRIDGE"			ENGLISH	FEMALE	MULT	"FEMALE", "MULT"	FAMILY	1600-1640	1600-1640	MULT			UNK		48	438	j_20.418_418	95.43	god	at the throne of grace that I may walke close with god in this crooked and perverse generation among whome I live. My dearest Br and sister farewell my good	god	keepe you all in whose eternall armes I leave you and rest your assured loving sister Frances Jeake
j_21	FRANCES JEAKE-HARTRIDGE	MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "MARY HARTRIDGE"	March the 24 1653	1653	ENGLISH	FEMALE	FEMALE	"FEMALE", "FEMALE"	FAMILY	1600-1640	1600-1640	UNK	FALSE	UNK	UNK		49	599	j_21.74_74	12.35	god	wrot to you sence your departure and I have had 3 of yours these few lines are to let you know that we are all in health bessed [sic] be	god	hoping the same of you and youres I have understand you licke well of your habitation and ther is hope of your returning which if there were I sould be
j_21	FRANCES JEAKE-HARTRIDGE	MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "MARY HARTRIDGE"	March the 24 1653	1653	ENGLISH	FEMALE	FEMALE	"FEMALE", "FEMALE"	FAMILY	1600-1640	1600-1640	UNK	FALSE	UNK	UNK		49	599	j_21.120_120	20.03	god	habitation and ther is hope of your returning which if there were I sould be glad if it were for your good otherwise I am content with the will of	god	it is the lord let him doe what seemeth him good therefore deare sister seing the lord hath bestowed so many mercys on you first and above all things consider
j_21	FRANCES JEAKE-HARTRIDGE	MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "MARY HARTRIDGE"	March the 24 1653	1653	ENGLISH	FEMALE	FEMALE	"FEMALE", "FEMALE"	FAMILY	1600-1640	1600-1640	UNK	FALSE	UNK	UNK		49	599	j_21.369_369	61.6	god	another but this is much wanting amongst the saints and in stead therof division which brings much dishoner to the truth and causeth many to stumble at the ways of	god	[words struck out] for which we have cause to morne. I have not anygoed littell to acquaint you with only hear are sum changs since you went I acquainted you
j_21	FRANCES JEAKE-HARTRIDGE	MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "MARY HARTRIDGE"	March the 24 1653	1653	ENGLISH	FEMALE	FEMALE	"FEMALE", "FEMALE"	FAMILY	1600-1640	1600-1640	UNK	FALSE	UNK	UNK		49	599	j_21.472_472	78.8	god	his eldest son Mr Edward and for the rest of your acquaintance there were well not long sence Mr William Davis intended to have came for Ierland this march but	god	hath prevented him by death his Buried this day. Good Crouch of this town is also dead [words struck out]. Mrs Hollman is well and desires kindly to be remembered
j_21	FRANCES JEAKE-HARTRIDGE	MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "MARY HARTRIDGE"	March the 24 1653	1653	ENGLISH	FEMALE	FEMALE	"FEMALE", "FEMALE"	FAMILY	1600-1640	1600-1640	UNK	FALSE	UNK	UNK		49	599	j_21.542_542	90.48	god	andmany -moretsupose. Goody Shosmith desres to be remembered to you both and many more I supose would if they had knowne of this present writing thus I comend you to	god	desiring him to blesse you with all spiritual blessings in heavenly things and allso with the deale of heaven and fatnesse of the earth that in all things you may
j_21	FRANCES JEAKE-HARTRIDGE	MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "MARY HARTRIDGE"	March the 24 1653	1653	ENGLISH	FEMALE	FEMALE	"FEMALE", "FEMALE"	FAMILY	1600-1640	1600-1640	UNK	FALSE	UNK	UNK		49	599	j_21.124_124	20.7	lord	hope of your returning which if there were I sould be glad if it were for your good otherwise I am content with the will of god it is the	lord	let him doe what seemeth him good therefore deare sister seing the lord hath bestowed so many mercys on you first and above all things consider that as every good
j_21	FRANCES JEAKE-HARTRIDGE	MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "MARY HARTRIDGE"	March the 24 1653	1653	ENGLISH	FEMALE	FEMALE	"FEMALE", "FEMALE"	FAMILY	1600-1640	1600-1640	UNK	FALSE	UNK	UNK		49	599	j_21.137_137	22.87	lord	it were for your good otherwise I am content with the will of god it is the lord let him doe what seemeth him good therefore deare sister seing the	lord	hath bestowed so many mercys on you first and above all things consider that as every good and perfect gift pertaining to soule and body is given fom from above
j_21	FRANCES JEAKE-HARTRIDGE	MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "MARY HARTRIDGE"	March the 24 1653	1653	ENGLISH	FEMALE	FEMALE	"FEMALE", "FEMALE"	FAMILY	1600-1640	1600-1640	UNK	FALSE	UNK	UNK		49	599	j_21.180_180	30.05	lord	consider that as every good and perfect gift pertaining to soule and body is given fom from above and commeth from the father of light even so to whomsoever the	lord	dealeth any of his benefit of them he doth ehifety chiefly require a thankful heart for the same which my desire is may not be wanting in any of us
j_21	FRANCES JEAKE-HARTRIDGE	MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "MARY HARTRIDGE"	March the 24 1653	1653	ENGLISH	FEMALE	FEMALE	"FEMALE", "FEMALE"	FAMILY	1600-1640	1600-1640	UNK	FALSE	UNK	UNK		49	599	j_21.244_244	40.73	lord	name but I feare there is much backwards even in the best of us and for my owne part I may speeke by experienc I inioy many mercys from the	lord	but walke so unworthy under them that I may iustly feare the lord will turne the same into my greate disprofit and discomfort at the last: I am glad to
j_21	FRANCES JEAKE-HARTRIDGE	MARY HARTRIDGE	"FRANCES JEAKE-HARTRIDGE", "MARY HARTRIDGE"	March the 24 1653	1653	ENGLISH	FEMALE	FEMALE	"FEMALE", "FEMALE"	FAMILY	1600-1640	1600-1640	UNK	FALSE	UNK	UNK		49	599	j_21.257_257	42.9	lord	us and for my owne part I may speeke by experienc I inioy many mercys from the lord but walke so unworthy under them that I may iustly feare the	lord	will turne the same into my greate disprofit and discomfort at the last: I am glad to hear of the increase of the gosple amongst you and of your walking
j_22	RICHARD LANGDON	BARBARA HARDING-HOLMAN	"RICHARD LANGDON", "BARBARA HARDING-HOLMAN"	September the 20" 1659	1659	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	UNK	UNK	FALSE	UNK		50	376	j_22.318_318	84.57	god	burdensum too your patience with Excese of time I would a wayted upon you too day but my orrations call me too Capt. Turkers but as soone as I Returne	god	willing I shall Make bould too pay a vissit too you and shall bee at your servis while I have Breath to Certyfy you Maddam that I am your thrise
j_23	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"	May 11" 62	1662	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE	TRUE	TRUE	FALSE	0	51	795	j_23.606_606	76.23	god	my late & sweet felicity, if you please to honour me with a line or 2 before I see you I hope 'twill a little revive my drooping heart unfeignedly	God	knows devoted to you, and wishing your welfare every way equall with my owne yea & shall pray for your prosperity though you procure my sorrow of heart. The God
j_23	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"	May 11" 62	1662	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE	TRUE	TRUE	FALSE	0	51	795	j_23.636_636	80.0	god	God knows devoted to you, and wishing your welfare every way equall with my owne yea & shall pray for your prosperity though you procure my sorrow of heart. The	God	of all flesh deale with me according to the integrity of my heart towards you and make up this breach betwixt your selfe and, him that loves you as himselfe,
j_23	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"	May 11" 62	1662	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE	TRUE	TRUE	FALSE	0	51	795	j_23.778_778	97.86	god	my mouth save your selfe, I wish with all my heart that you doe not or have not ere this comes to hand, comfort and then tis well enough. As	God	shall save my soule which is of far greater worth than a watch this is
j_24	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"			ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE			FALSE	0	53	1025	j_24.90_90	8.78	god	my languishing and sorrowful heart with hopes to see thee thou never wentest away from me so, but wouldest tell me some time of returne. For my part I take	God	to witness I am very restles, discontented and cannot tell by what means to injoy any thing of my selfe without thee. I know not and that grieves mee whether
j_24	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"			ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE			FALSE	0	53	1025	j_24.228_228	22.24	god	(but that experience too sadly convincedth me) have believed it impossible love could after so many sharp incourters, so many grand repulses, remaine unconquered imperfection of it first springing. But	God	knows I know not any thing thou canst doe to me, or against me, can subdue it. It hath been used too barbarously and heathenishly, yet it is not offended,
j_24	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"			ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE			FALSE	0	53	1025	j_24.357_357	34.83	god	my Dear Heart consider how many have been ruined by breaking their engaged faith & promise there is a time for every thing and certainly if thou wast afraid of	God's	Judgements in poor Mr Harding's case I know not how it can be otherwise, may I believe tis much worse in mine: for I suppose he might in proces of
j_24	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"			ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE			FALSE	0	53	1025	j_24.405_405	39.51	god	tis much worse in mine: for I suppose he might in proces of time have married another, I must not. Thou wouldst be accounted iust in thy dealing, I pray	God	give thee a heart to be so to me but yet I believe never poor lover had more iniury and harder dealing than I have. Good my Dear Heart think
j_24	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"			ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE			FALSE	0	53	1025	j_24.536_536	52.29	god	thou mightest but for the twinkling of an eye feel my aking heart, surely thy closed nature could not but relent and a little dissolve from its frozen hardnes. The	God	of Heaven mollify thy hard hart and make it more naturall and not so stony to me. I know thou expectest mercy at Gods hands (which I pray God grant
j_24	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"			ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE			FALSE	0	53	1025	j_24.560_560	54.63	god	dissolve from its frozen hardnes. The God of Heaven mollify thy hard hart and make it more naturall and not so stony to me. I know thou expectest mercy at	Gods	hands (which I pray God grant in the hour at death & day of Judgement) but how canst though looke for any & exercise so much cruelty and falseness. Indeed
j_24	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"			ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE			FALSE	0	53	1025	j_24.565_565	55.12	god	The God of Heaven mollify thy hard hart and make it more naturall and not so stony to me. I know thou expectest mercy at Gods hands (which I pray	God	grant in the hour at death & day of Judgement) but how canst though looke for any & exercise so much cruelty and falseness. Indeed if there were not another
j_24	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"			ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE			FALSE	0	53	1025	j_24.635_635	61.95	god	actions were, but my Love there will be atime of searching all the secrets of our hearts, no covers nor pretences can cloake us from the all seeing eye of	God.	Didst thou ever read or canst thou believe faithless & merciles shall find mercy without repentance or amendment? Thous hast separated mee from the society of men & from thy
j_24	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"			ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE			FALSE	0	53	1025	j_24.706_706	68.88	god	beare and endure these, this hard measure and not complain? Or who can undergo so great a punishment. Where poor Mr Harding had one trouble I must have 20. The	God	of heaven some way put an end to my wretchedness or my life or some way helpe me. I am not able to sustaine this cruelty. Poor I that want
j_24	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"			ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE			FALSE	0	53	1025	j_24.955_955	93.17	god	returne home again thy business being dispatcht that was undertaken and make noe quivocations with my poor heart, nor delaies to take care of thy dear Image. I would to	god	either time or sorrow would cut the thred of my dismall dayes, or consummate the ioys & desires of my too much abjured though yet valient heart, No more now.
j_25	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"			ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE			FALSE	0	55	1060	j_25.14_14	1.32	god	My Hard Deare Heart I have received thy deare & bitter lines, would to	God	they were not so deare to mee, then should I not meake and worthless, naked and unarmed be continually necessitated to assault an invincible Castle fortified with stone walls, harder
j_25	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"			ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE			FALSE	0	55	1060	j_25.598_598	56.42	god	much dote upon a tis none but thee who to me art the quintessence of all thy sexe, who though thou art so cruell wouldst give my soule to Hell,	God	I hope will have more mercy for it. But why (if it be lawfull to expostulate) didst thou urge me to engage my selfe by tongue, who was thy own
j_25	RICHARD HARTSHORNE	BARBARA HARDING-HOLMAN	"RICHARD HARTSHORNE", "BARBARA HARDING-HOLMAN"			ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	SUITOR	1600-1640	1600-1640	FALSE			FALSE	0	55	1060	j_25.804_804	75.85	god	tell me then with what I shall love another woman? Besides have I had so good success that if I were at liberty I could hope to be more fortunate.	God	blesse me till then and not longer. But alas my Dear Heart tis nothing for thee to bid one leaden to run that cannot go. I am sure thou wast
