Filename;File number;Page left;Page top;Page right;Page bottom;Line id;Line;Confidence;Average;Standard deviation;Line left;Line top;Line right;Line bottom;Rel left;Rel right;Rel top;Rel bottom
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_9;lay out for me send word how I shall pay it so I would not have of the [word;[96, 96, 96, 96, 96, 96, 96, 95, 95, 96, 96, 96, 96, 96, 96, 96, 97, 97, 96];96;0.47;79;615;1241;652;0.052422031;0.823490378;0.25982256;0.275454161
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_10;illegible] sort but indeed on lettel one: and let them be put up safe:;[96, 96, 96, 96, 93, 90, 96, 96, 96, 96, 96, 96, 96, 96];95.36;1.74;80;660;1086;697;0.053085601;0.720637027;0.278833967;0.294465568
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_11;This for her very loveing cosin Mr Samuel Jeake in Rye;[96, 94, 94, 93, 92, 92, 96, 93, 93, 96, 96];94.09;1.64;80;751;920;788;0.053085601;0.610484406;0.317279256;0.332910858
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_12;[62] John Wagon* to Samuel Jeake junior and senior, 29 September 1676.;[41, 92, 26, 96, 93, 93, 96, 96, 96, 96, 96, 96];84.75;24.2;83;883;1236;926;0.055076311;0.820172528;0.37304605;0.391212505
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_13;Original letter. ESRO FRE 4855;[96, 96, 93, 96, 96];95.4;1.34;85;930;1239;966;0.056403451;0.822163238;0.392902408;0.408111534
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_14;"Loving Bro & Cosin Pembery September 29"" 1676";[96, 93, 93, 90, 93, 96, 93, 93];93.38;1.92;85;1020;1239;1063;0.056403451;0.822163238;0.430925222;0.449091677
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_15;"Yours of the 2"" & 3"" of August I received wherby I understand that you have";[96, 96, 96, 78, 91, 75, 96, 96, 96, 96, 92, 95, 96, 96, 96, 96];92.94;6.62;84;1060;1239;1109;0.055739881;0.822163238;0.44782425;0.46852556
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_16;sould the Land unto Mr Castell & that you desire me to pay the Mich[aelmas];[96, 93, 93, 96, 96, 93, 93, 96, 96, 96, 96, 96, 97, 93, 80];94;4.16;85;1110;1238;1155;0.056403451;0.821499668;0.468948035;0.487959442
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_17;rent to him which will not be conveniant for me to doe because I have suffered;[96, 94, 94, 96, 96, 97, 93, 93, 96, 96, 96, 96, 96, 96, 96, 95];95.38;1.2;86;1154;1237;1193;0.057067021;0.820836098;0.487536967;0.504013519
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_18;much damage by the workmen & carryers in rutting open severall hedges &;[96, 96, 96, 96, 93, 93, 92, 96, 96, 93, 92, 93, 93];94.23;1.74;86;1199;1238;1244;0.057067021;0.821499668;0.506548373;0.52555978
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_19;leaveing opent the Barrs & other fences soe that I had a piece of oats quite;[90, 92, 93, 93, 93, 96, 96, 96, 96, 96, 96, 95, 95, 96, 96, 96];94.69;1.89;87;1245;1238;1290;0.057730591;0.821499668;0.525982256;0.544993663
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_20;spilt & a piece of wheat very much dampnified & alsoe in the pasture I hope;[89, 89, 93, 95, 96, 96, 96, 93, 91, 92, 93, 95, 95, 94, 94, 96];93.56;2.34;87;1289;1237;1335;0.057730591;0.820836098;0.544571187;0.56400507
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_21;you doe not desin that I should bear the loss of it & if I can requir nothing of;[96, 95, 93, 92, 96, 96, 96, 96, 96, 96, 96, 93, 93, 96, 70, 70, 96, 96, 96];92.53;8.05;88;1333;1238;1381;0.058394161;0.821499668;0.563160118;0.583438952
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_22;Mr Castell & therfor aply my selfe to you who I hope will allow me what in;[96, 92, 92, 92, 92, 93, 92, 96, 96, 96, 94, 96, 96, 96, 96, 96, 96];94.53;1.87;89;1379;1236;1424;0.059057731;0.820172528;0.582594001;0.601605408
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_23;equity I shall deserve & I desire noe more now. Pray let me know your Answer;[96, 96, 94, 93, 93, 96, 96, 96, 96, 96, 96, 94, 96, 96, 96, 96];95.38;1.15;88;1424;1237;1471;0.058394161;0.820836098;0.601605408;0.621461766
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_24;by the next soe with my kind Love & respects to you both I rest;[96, 96, 95, 96, 96, 96, 96, 93, 93, 95, 96, 96, 93, 93, 96];95.07;1.33;89;1469;1046;1513;0.059057731;0.694094227;0.620616815;0.639205746
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_25;Your Loving Brother & Uncle;[96, 96, 91, 91, 96];94;2.74;798;1524;1236;1561;0.529528865;0.820172528;0.643852978;0.65948458
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_26;John Wagon;[96, 96];96;0;800;1570;986;1605;0.530856005;0.654280027;0.663286861;0.678073511
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_27;These for Mr Samuel Jeake at Rie;[96, 96, 95, 93, 91, 96, 96];94.71;1.98;91;1650;597;1681;0.060384871;0.396151294;0.697084918;0.710181665
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_28;® John Wagon was brother-in-law to Samuel Jeake senior. Wagon was married to Frances Jeake’s;[59, 76, 96, 96, 96, 96, 93, 93, 94, 96, 96, 96, 94, 93, 70];89.6;11.54;96;2072;1236;2105;0.063702721;0.820172528;0.875369666;0.889311365
IMG_2021_12_23_12_02_55R.jpg;97;0;0;1507;2367;line_1_29;sister Elizabeth, see Appendix B.;[96, 96, 96, 93, 93];94.8;1.64;96;2112;479;2140;0.063702721;0.317850033;0.892268695;0.904098014
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_1;98 The Jeake Family of Rye, 1640-1736;[95, 93, 92, 96, 96, 96, 94];94.57;1.62;386;155;1212;194;0.264021888;0.829001368;0.065318163;0.081753055
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_2;[63] Thomas Miller to Samuel Jeake junior, 7 November 1676. Original letter;[95, 96, 96, 96, 93, 92, 96, 95, 95, 89, 96, 52];90.92;12.44;386;243;1459;286;0.264021888;0.997948016;0.102402023;0.120522545
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_3;"ESRO FRE 4§;";[92, 88, 71];83.67;11.15;1284;291;1462;322;0.878248974;1;0.122629583;0.135693215
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_4;"Rye the 7"" Nov: 1676";[96, 96, 85, 96, 96];93.8;4.92;384;380;662;419;0.262653899;0.452804378;0.16013485;0.176569743
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_5;Mr Sa: Jeake;[92, 92, 93];92.33;0.58;385;431;548;458;0.263337893;0.374829001;0.181626633;0.193004635
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_6;Sir] am sorry our master Holmes hath lost his oppertunity, these are to advis;[65, 65, 91, 96, 96, 96, 96, 96, 93, 87, 96, 88, 88, 89];88.71;10.64;384;474;1462;521;0.262653899;1;0.199747155;0.219553308
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_7;you nothing was wanting in me, but munday morning was his time which ca;[96, 94, 94, 96, 96, 96, 93, 91, 96, 96, 96, 96, 96, 87];94.5;2.65;384;517;1462;559;0.262653899;1;0.217867678;0.235566793
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_8;not now be recovered, these are to desire you to se if you can geta boate a;[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 95, 96, 93, 92, 86, 96];94.88;2.57;384;562;1462;612;0.262653899;1;0.236831016;0.257901391
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_9;Hasting that will carry them on bord, if Rob: Moore should com with hi;[92, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 93];95.5;1.29;384;609;1462;648;0.262653899;1;0.256637168;0.273072061
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_10;vessel into the road and at what price per barrell for I feare we must do soq;[94, 94, 96, 93, 93, 93, 96, 96, 96, 96, 96, 93, 93, 97, 96, 79, 44];90.88;12.75;383;654;1462;694;0.261969904;1;0.275600506;0.292456806
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_11;last for I feare Holmes fech she. Praye do what you can to get on, these ar;[95, 96, 93, 92, 92, 92, 93, 93, 96, 97, 97, 95, 95, 95, 95, 72, 72];91.76;7.62;384;699;1462;740;0.262653899;1;0.294563843;0.311841551
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_12;also to advise you that I have just now agreed with Mr Lewis Gillart Junio;[96, 96, 96, 96, 95, 96, 92, 92, 96, 96, 96, 97, 93, 92, 85];94.27;3.1;383;744;1462;785;0.261969904;1;0.313527181;0.330804888
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_13;for what quantity of Red Herrings we shall want at 22s per barrel all full §;[96, 96, 96, 96, 93, 92, 97, 96, 96, 97, 96, 96, 96, 96, 90, 84];94.56;3.41;383;790;1462;830;0.261969904;1;0.332911926;0.349768226
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_14;very good ware, so that if you have not bought any more herrings I woul;[96, 96, 95, 95, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 74];94.4;5.65;383;835;1462;876;0.261969904;1;0.351875263;0.369152971
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_15;advise you not to bye any more then to make up just 120 barrels of ful;[95, 94, 94, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 39, 96, 80];91.12;14.45;383;879;1462;920;0.261969904;1;0.370417193;0.387694901
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_16;repacked, and the shotton* only to full packe them for London market & ys;[86, 95, 90, 49, 96, 96, 93, 92, 96, 96, 96, 93, 93, 55];87.57;15.38;383;925;1462;966;0.261969904;1;0.389801938;0.407079646
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_17;will fill up the vessel with red heare Mr Gillart hath about 30 barrells if We cap;[96, 96, 96, 96, 95, 96, 93, 91, 93, 93, 96, 95, 96, 89, 95, 89, 80];93.24;4.18;382;966;1461;1023;0.26128591;0.999316005;0.407079646;0.431099874
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_18;take them all in we may have them. I have acquainted your Father with it who;[96, 95, 96, 96, 96, 94, 94, 95, 95, 96, 96, 96, 96, 95, 95, 95];95.38;0.72;382;1015;1461;1056;0.26128591;0.999316005;0.427728614;0.445006321
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_19;doth very well approve of it, if this com to you before you com out of Town:;[96, 96, 95, 95, 96, 96, 96, 95, 95, 95, 95, 96, 96, 96, 96, 96, 83];94.88;3.1;381;1061;1461;1101;0.260601915;0.999316005;0.447113359;0.463969659
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_20;faile not to se to get a boat or at least to know if a boate can be had if ye;[93, 95, 95, 96, 94, 94, 94, 96, 96, 96, 96, 96, 96, 96, 93, 93, 96, 96, 96, 94, 64];93.57;6.87;382;1106;1460;1145;0.26128591;0.998632011;0.466076696;0.482511589
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_21;should so do & at what price per barrell & if it be late before you com hom:;[96, 96, 93, 93, 96, 96, 96, 96, 93, 93, 96, 96, 96, 96, 96, 96, 96, 86];94.78;2.53;382;1152;1460;1191;0.26128591;0.998632011;0.485461441;0.501896334
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_22;ou shall be shure of comming over the ferry for I will speake to Joseph the;[74, 96, 96, 95, 95, 96, 96, 96, 97, 95, 95, 93, 92, 96, 96, 71];92.44;7.9;387;1197;1460;1237;0.264705882;0.998632011;0.504424779;0.521281079
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_23;(erryman to waite for your coming tho late. My respects to you & to my;[40, 96, 96, 96, 96, 96, 96, 96, 96, 96, 97, 93, 93, 96, 96];91.93;14.41;382;1242;1458;1282;0.26128591;0.997264022;0.523388116;0.540244416
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_24;Cousans, I rest;[91, 95, 96];94;2.65;380;1288;565;1322;0.259917921;0.386456908;0.542772861;0.557100716
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_25;Sir Yours to Comand;[96, 96, 93, 89];93.5;3.32;1171;1332;1457;1363;0.800957592;0.996580027;0.561314791;0.574378424
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_26;Tho: Miller;[96, 96];96;0;1170;1377;1350;1407;0.800273598;0.923392613;0.580278129;0.592920354
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_27;To Mr Samuel Jeake Merchant At Mr Naldreds house in Hasting, Sussex;[96, 96, 93, 92, 96, 96, 93, 91, 95, 93, 91, 95];93.92;1.98;376;1468;1426;1502;0.257181943;0.975376197;0.618626212;0.632954067
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_28;Family matters, 1677-1678;[95, 95, 96];95.33;0.58;372;1604;718;1641;0.254445964;0.491108071;0.675937632;0.691529709
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_29;[64] Elizabeth Dighton to Samuel Jeake junior, via Richard Freebody, 20 July;[80, 96, 96, 96, 93, 93, 96, 96, 93, 92, 96, 96];93.58;4.56;370;1694;1454;1735;0.253077975;0.994528044;0.713864307;0.731142014
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_30;1677. Original letter. ESRO FRE 4858;[96, 96, 95, 92, 93, 56];88;15.76;368;1740;1452;1776;0.251709986;0.993160055;0.733249052;0.748419722
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_31;My deare and loveing Cosin;[93, 93, 93, 91, 92];92.4;0.89;366;1830;734;1871;0.250341997;0.502051984;0.771175727;0.788453434
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_32;This to let you know that I did deliver the token to her to whom you sent it;[96, 96, 96, 96, 96, 96, 95, 96, 96, 96, 96, 97, 96, 96, 96, 96, 83, 83];94.56;4.22;363;1875;1450;1914;0.248290014;0.991792066;0.790139064;0.806573957
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_33;and she doe give you many thanks for it: She wish you may have it made up;[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96];96;0;362;1922;1450;1963;0.247606019;0.991792066;0.809945217;0.827222925
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_34;to you again: so I hop you will have it made good to you: and much more for;[96, 94, 95, 86, 86, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 87, 87];93.72;4.01;361;1968;1449;2007;0.246922025;0.991108071;0.829329962;0.845764855
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_35;that: either in this life or in that which is to come: for God is not forgetfull of;[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 95, 93, 77, 95];94.61;4.46;359;2011;1449;2052;0.245554036;0.991108071;0.847450485;0.864728192
IMG_2021_12_23_12_03_02L.jpg;98;0;0;1462;2373;line_1_36;*Shotten. OED, 3a. a herring that has spawned.;[48, 96, 92, 88, 88, 96, 96, 96];87.5;16.34;355;2103;883;2141;0.242818057;0.603967168;0.886219975;0.90223346
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_1;Samuel, the Merchant, 1672-1680 99;[95, 96, 95, 53, 96];87;19.01;376;144;1239;181;0.249502322;0.822163238;0.06068268;0.076274758
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_2;your labor of love which you have [showed] to any of his poore ones: I was a;[93, 93, 96, 96, 96, 97, 97, 96, 96, 96, 96, 93, 93, 96, 87, 86, 86];93.71;3.79;72;240;1242;283;0.04777704;0.824153948;0.1011378;0.119258323
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_3;dream last night that Mrs Weekes had me to her house and me thought when;[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96];96;0;73;285;1242;326;0.04844061;0.824153948;0.120101138;0.137378845
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_4;I came there was to spits of meat at the fire: I was thinking this morning;[72, 72, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 96, 96, 96, 96];92.94;8.18;74;331;1243;370;0.04910418;0.824817518;0.139485883;0.155920775
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_5;whether ther might be weding then or no. I pray you when you see her and;[96, 96, 97, 92, 92, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96];95.56;1.41;74;377;1242;417;0.04910418;0.824153948;0.158870628;0.175726928
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_6;Mrs Mary to remember me kindly to them both and give them my thankes for;[96, 96, 95, 95, 96, 95, 96, 96, 96, 96, 96, 96, 93, 92, 96];95.33;1.23;76;424;1244;463;0.050431321;0.825481088;0.17867678;0.195111673
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_7;ther love to me and to my frend: when wee were at ther house: he remembers;[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96];96;0;75;471;1243;506;0.04976775;0.824817518;0.198482933;0.213232196
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_8;to you all and write to that he thinke to come home shortly: So with my;[96, 96, 96, 97, 96, 96, 96, 93, 92, 96, 96, 96, 96, 96, 96, 97];95.69;1.3;76;517;1243;555;0.050431321;0.824817518;0.217867678;0.233881163
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_9;husband and my love to your father and selfe and Cosin Mary: and son and;[96, 95, 96, 96, 96, 96, 96, 93, 93, 93, 92, 96, 96, 96, 96];95.07;1.49;76;562;1243;598;0.050431321;0.824817518;0.236831016;0.252001686
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_10;daughter service to ther unkel and love to ther cosins;[96, 96, 96, 93, 92, 96, 96, 96, 93, 92];94.6;1.84;77;608;885;644;0.051094891;0.587259456;0.256215761;0.271386431
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_11;I am in hast but remain your;[86, 86, 96, 96, 96, 96, 96];93.14;4.88;778;655;1218;690;0.516257465;0.808228268;0.276021913;0.290771176
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_12;very loveing aunt Eliz: dighton;[93, 92, 96, 93, 92];93.2;1.64;774;701;1245;736;0.513603185;0.826144658;0.295406658;0.310155921
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_13;July the 20;[96, 95, 95];95.33;0.58;78;745;217;780;0.051758461;0.143994691;0.313948588;0.328697851
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_14;1677;[96];96;0;82;791;135;817;0.054412741;0.089581951;0.333333333;0.344289928
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_15;For Mr Richard Freebody in Rye in Susex pare give this letter to my Coz;[96, 96, 93, 92, 96, 96, 93, 92, 96, 96, 96, 96, 96, 96, 96];95.07;1.62;81;880;1247;921;0.053749171;0.827471798;0.370838601;0.388116308
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_16;Samuel;[96];96;0;81;925;172;952;0.053749171;0.114134041;0.389801938;0.401179941
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_17;[65] J. Relfe to Samuel Jeake junior, 15 August 1677. Original letter.;[53, 53, 91, 96, 93, 92, 96, 96, 96, 96, 95, 82];86.58;16.18;83;1059;1091;1102;0.055076311;0.723954877;0.446270544;0.464391066
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_18;ESRO FRE 4859;[92, 96, 96];94.67;2.31;1019;1117;1246;1142;0.676177837;0.826808228;0.470712179;0.481247366
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_19;Sir;[96];96;0;85;1194;118;1222;0.056403451;0.078301261;0.503160556;0.514959966
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_20;"Yours of the 13"" instant I received, but not until this present day being";[96, 96, 96, 89, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96];95.5;1.87;85;1234;1245;1285;0.056403451;0.826144658;0.520016856;0.541508639
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_21;Wednesday after 5 of the clocke in the Afternoone. By yours I understand;[96, 96, 94, 96, 93, 92, 96, 93, 91, 96, 96, 96, 96];94.69;1.84;85;1285;1243;1330;0.056403451;0.824817518;0.541508639;0.560471976
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_22;that your Fathers fitt proved worse that day I left you then wee expected that;[96, 96, 93, 91, 95, 95, 96, 96, 96, 96, 96, 96, 96, 96, 97];95.4;1.5;87;1329;1243;1376;0.057730591;0.824817518;0.560050569;0.579856721
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_23;it would be, as alsoe you let me know what happened to him unto the time;[96, 96, 96, 93, 93, 96, 95, 97, 96, 96, 96, 96, 96, 96, 96, 96];95.62;1.09;87;1374;1244;1419;0.057730591;0.825481088;0.579013906;0.597977244
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_24;that you wrott your Letter. Sir I hope that the many stooles that you mention;[96, 93, 91, 96, 96, 96, 89, 94, 96, 96, 93, 93, 96, 96, 96];94.47;2.23;88;1421;1242;1467;0.058394161;0.824153948;0.598820059;0.618204804
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_25;were criticall & soe a benigne action of nature in casting out what was inimi-;[92, 92, 93, 96, 93, 93, 96, 96, 95, 95, 95, 95, 95, 93, 91];94;1.65;88;1465;1243;1511;0.058394161;0.824817518;0.617361989;0.636746734
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_26;"catiall to it; for in all Evacuations there is some expense of vitall spiritts with";[90, 96, 96, 96, 94, 94, 96, 96, 96, 96, 96, 93, 93, 83, 96];94.07;3.53;88;1510;1242;1557;0.058394161;0.824153948;0.636325327;0.656131479
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_27;the offending matter, even in evacuating of purulent & corrupted humours;[96, 95, 96, 96, 96, 96, 96, 93, 93, 96, 96];95.36;1.21;90;1555;1242;1602;0.059721301;0.824153948;0.655288664;0.675094817
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_28;from an Imposthume in the externall parts of the body as Mr Gee can tell;[95, 93, 93, 96, 93, 90, 96, 96, 96, 96, 96, 96, 96, 96, 96];94.93;1.83;90;1601;1241;1646;0.059721301;0.823490378;0.674673409;0.693636747
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_29;you. And that I apprehend is the cause of his much increasing weaknesse &;[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 93, 92, 93];95.29;1.44;90;1646;1242;1693;0.059721301;0.824153948;0.693636747;0.713442899
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_30;faintnesse, Many alterations may happen since you wrott your Letter, there-;[52, 96, 96, 96, 96, 96, 93, 92, 97, 93, 92];90.82;13.01;92;1691;1242;1737;0.061048441;0.824153948;0.712600084;0.731984829
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_31;fore | know not what to advise you to better, then to continue the use of;[96, 78, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96];94.88;4.5;92;1738;1242;1778;0.061048441;0.824153948;0.732406237;0.749262537
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_32;strengthening & cordiall meanes. I doe long to heare further how it pleaseth;[93, 93, 93, 85, 96, 96, 96, 93, 93, 96, 96, 93, 93];93.54;2.96;92;1783;1240;1826;0.061048441;0.822826808;0.751369574;0.769490097
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_33;the Lord to deale with him. I have not else at present who am;[96, 96, 93, 92, 96, 94, 94, 94, 96, 96, 96, 96, 96, 96];95.07;1.38;94;1830;1020;1870;0.062375581;0.676841407;0.771175727;0.788032027
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_34;Cranbrooke Aug Yours to serve you to my;[92, 96, 96, 96, 96, 95, 95, 96];95.25;1.39;94;1876;1241;1916;0.062375581;0.823490378;0.790560472;0.807416772
IMG_2021_12_23_12_03_02R.jpg;99;0;0;1507;2373;line_1_35;"15"" At 7 at night 1677 power J Relfe";[92, 84, 84, 90, 96, 96, 96, 93, 93];91.56;4.75;98;1916;1083;1961;0.065029861;0.718646317;0.807416772;0.82638011
IMG_2021_12_23_12_03_16L.jpg;100;0;0;1360;2336;line_1_1;100 The Jeake Family of Rye, 1640-1736;[96, 92, 92, 95, 96, 96, 60];89.57;13.16;215;143;1038;178;0.158088235;0.763235294;0.061215753;0.07619863
IMG_2021_12_23_12_03_16L.jpg;100;0;0;1360;2336;line_1_2;Sir pray remember me to your Father, my Cosin Boys, Mr Miller, Mr Gee, &;[96, 96, 96, 96, 96, 96, 96, 93, 91, 96, 96, 96, 96, 92, 92];94.93;1.87;213;234;1304;270;0.156617647;0.958823529;0.100171233;0.115582192
IMG_2021_12_23_12_03_16L.jpg;100;0;0;1360;2336;line_1_3;all other Friends with you, & if you have any new Intelligence for France or;[94, 95, 96, 96, 93, 93, 96, 96, 96, 96, 96, 96, 97, 96, 96];95.47;1.19;213;278;1305;315;0.156617647;0.959558824;0.119006849;0.13484589
IMG_2021_12_23_12_03_16L.jpg;100;0;0;1360;2336;line_1_4;elsewhere, to give me 2 or 3 lines of it.;[96, 96, 96, 96, 96, 96, 94, 94, 96, 96];95.6;0.84;214;323;736;358;0.157352941;0.541176471;0.138270548;0.153253425
IMG_2021_12_23_12_03_16L.jpg;100;0;0;1360;2336;line_1_5;To Mr Samuel Jeake Jun in Rye these;[96, 96, 93, 93, 96, 96, 96, 97];95.38;1.51;214;412;728;447;0.157352941;0.535294118;0.176369863;0.19135274
IMG_2021_12_23_12_03_16L.jpg;100;0;0;1360;2336;line_1_6;[66] Samuel Jeake senior to Samuel Jeake junior, 23 February 1678. Original;[89, 93, 93, 96, 96, 93, 92, 96, 96, 96, 96, 96];94.33;2.31;218;545;1309;581;0.160294118;0.9625;0.233304795;0.248715753
IMG_2021_12_23_12_03_16L.jpg;100;0;0;1360;2336;line_1_7;letter. ESRO FRE 4862;[91, 92, 95, 95];93.25;2.06;218;586;1309;627;0.160294118;0.9625;0.250856164;0.268407534
